id,hub,zcta,state,latitude,longitude,predicted_pressure,predicted_risk,owner_households,renter_households,owner_yoy_pct,renter_yoy_pct,housing_units_yoy_pct,median_rent_usd
99702-2024,ZCTA 99702,99702,US,64.651219,-147.045294,232.352829663663,STOCKOUT_RISK,0,869,0.0,4.45,1.54,2089.0
61425-2024,ZCTA 61425,61425,US,40.759246,-91.040136,232.22614248744293,STOCKOUT_RISK,187,81,-3.11,153.12,8.58,701.0
22740-2024,ZCTA 22740,22740,US,38.64569,-78.286953,231.91441287602936,STOCKOUT_RISK,346,187,21.83,117.44,26.93,1589.0
78742-2024,ZCTA 78742,78742,US,30.242354,-97.6592,231.89769687068,STOCKOUT_RISK,210,155,16.67,74.16,35.69,1328.0
68458-2024,ZCTA 68458,68458,US,40.22581,-96.492404,231.75306622356226,STOCKOUT_RISK,79,21,-8.14,162.5,6.38,579.0
77446-2024,ZCTA 77446,77446,US,30.087117,-95.989557,231.4181203867848,STOCKOUT_RISK,159,776,30.33,22.98,18.78,997.0
28547-2024,ZCTA 28547,28547,US,34.631368,-77.32856,231.04094864888148,STOCKOUT_RISK,0,2174,0.0,6.94,3.45,1473.0
93437-2024,ZCTA 93437,93437,US,34.760644,-120.508877,230.84098990984785,STOCKOUT_RISK,0,1138,0.0,-3.48,-3.19,2747.0
29404-2024,ZCTA 29404,29404,US,32.897841,-80.052445,230.6291399993527,STOCKOUT_RISK,0,592,0.0,7.83,7.3,1939.0
83632-2024,ZCTA 83632,83632,US,44.527024,-116.408436,230.4560228350951,STOCKOUT_RISK,133,70,14.66,118.75,20.6,790.0
38036-2024,ZCTA 38036,38036,US,35.327248,-89.619386,230.24809213624016,STOCKOUT_RISK,32,22,113.33,37.5,51.28,686.0
75226-2024,ZCTA 75226,75226,US,32.783102,-96.776627,230.10810374013107,STOCKOUT_RISK,115,3125,-6.5,14.18,10.74,1768.0
99739-2024,ZCTA 99739,99739,US,64.968364,-162.827027,230.04084164225773,STOCKOUT_RISK,74,27,37.04,125.0,47.37,1125.0
20670-2024,ZCTA 20670,20670,US,38.284848,-76.407661,229.77744814830723,STOCKOUT_RISK,0,439,0.0,9.48,4.48,2292.0
93239-2024,ZCTA 93239,93239,US,36.032769,-119.986409,229.65678308315864,STOCKOUT_RISK,77,500,-8.33,17.1,12.92,1082.0
64101-2024,ZCTA 64101,64101,US,39.103468,-94.60061,229.5285737077385,STOCKOUT_RISK,0,117,0.0,48.1,88.89,1254.0
77507-2024,ZCTA 77507,77507,US,29.624371,-95.063465,229.32748744779067,STOCKOUT_RISK,0,340,0.0,3.66,-6.46,1806.0
32227-2024,ZCTA 32227,32227,US,30.389189,-81.404408,229.24532470719063,STOCKOUT_RISK,13,589,0.0,4.25,5.48,1799.0
43746-2024,ZCTA 43746,43746,US,39.965416,-82.183858,229.19340816731744,STOCKOUT_RISK,293,97,-28.01,162.16,-12.16,860.0
57787-2024,ZCTA 57787,57787,US,44.667994,-102.657839,229.1873529077785,STOCKOUT_RISK,89,111,-27.05,81.97,9.29,952.0
33128-2024,ZCTA 33128,33128,US,25.776769,-80.203433,229.0385436108018,STOCKOUT_RISK,111,4284,7.77,3.83,6.4,1452.0
14203-2024,ZCTA 14203,14203,US,42.861134,-78.863606,228.99925767213642,STOCKOUT_RISK,45,1623,2.27,-1.4,-1.34,1331.0
94129-2024,ZCTA 94129,94129,US,37.79734,-122.464466,228.9249221636539,STOCKOUT_RISK,0,1337,0.0,-0.07,0.07,3501.0
40346-2024,ZCTA 40346,40346,US,37.987118,-83.743879,228.7667781620594,STOCKOUT_RISK,174,93,-13.0,138.46,17.16,728.0
80902-2024,ZCTA 80902,80902,US,38.683656,-104.82224,228.50117900121165,STOCKOUT_RISK,0,3494,0.0,2.73,3.46,2185.0
73503-2024,ZCTA 73503,73503,US,34.682971,-98.49182,228.2139076725306,STOCKOUT_RISK,0,1755,0.0,0.52,1.54,1228.0
88330-2024,ZCTA 88330,88330,US,32.867091,-106.096608,227.9584348564674,STOCKOUT_RISK,0,1091,0.0,2.25,2.56,1230.0
29333-2024,ZCTA 29333,29333,US,34.97095,-81.910754,227.75239075906566,STOCKOUT_RISK,0,144,0.0,7.46,10.32,1430.0
87116-2024,ZCTA 87116,87116,US,35.048917,-106.561112,227.15208112455704,STOCKOUT_RISK,27,1416,0.0,1.14,3.76,1766.0
12169-2024,ZCTA 12169,12169,US,42.592887,-73.448036,227.0868415746474,STOCKOUT_RISK,172,86,1.18,120.51,21.68,782.0
90401-2024,ZCTA 90401,90401,US,34.016099,-118.492454,226.78265438125214,STOCKOUT_RISK,272,4984,15.25,5.91,5.57,2477.0
10458-2024,ZCTA 10458,10458,US,40.862486,-73.886448,226.61433506344002,STOCKOUT_RISK,1213,27899,6.97,0.64,0.46,1558.0
10996-2024,ZCTA 10996,10996,US,41.3937,-73.972175,226.58472546103076,STOCKOUT_RISK,8,1146,0.0,2.5,3.3,3501.0
88002-2024,ZCTA 88002,88002,US,32.382005,-106.457106,226.45435144376523,STOCKOUT_RISK,0,414,0.0,6.15,4.34,1385.0
01103-2024,ZCTA 01103,1103,US,42.104418,-72.59008,226.4295474462009,STOCKOUT_RISK,142,1522,9.23,7.18,2.14,1159.0
10454-2024,ZCTA 10454,10454,US,40.805583,-73.916595,225.523738041865,STOCKOUT_RISK,1023,14112,7.91,1.07,1.4,1028.0
15466-2024,ZCTA 15466,15466,US,40.07802,-79.888889,225.4783321771341,STOCKOUT_RISK,138,48,-19.3,152.63,-4.23,975.0
78419-2024,ZCTA 78419,78419,US,27.69696,-97.269235,225.33026319994048,STOCKOUT_RISK,0,199,0.0,-1.49,-1.39,1792.0
51520-2024,ZCTA 51520,51520,US,41.969194,-95.459299,225.30927211430483,STOCKOUT_RISK,91,26,-13.33,160.0,6.96,592.0
35808-2024,ZCTA 35808,35808,US,34.632929,-86.655842,225.0911884262905,STOCKOUT_RISK,9,351,12.5,-4.1,-3.39,1654.0
79544-2024,ZCTA 79544,79544,US,33.293231,-99.858473,225.08415364929246,STOCKOUT_RISK,116,20,-15.94,185.71,-2.84,700.0
20762-2024,ZCTA 20762,20762,US,38.809805,-76.869158,224.96845878140957,STOCKOUT_RISK,10,870,11.11,1.05,0.69,2699.0
95983-2024,ZCTA 95983,95983,US,40.058261,-120.738932,224.9358414496547,STOCKOUT_RISK,60,123,-33.33,92.19,7.02,1113.0
10452-2024,ZCTA 10452,10452,US,40.837791,-73.923339,224.78537421660627,STOCKOUT_RISK,943,27776,-0.84,1.2,1.07,1419.0
18101-2024,ZCTA 18101,18101,US,40.603231,-75.469505,224.27274461029714,STOCKOUT_RISK,215,2361,15.59,5.31,3.72,1430.0
44308-2024,ZCTA 44308,44308,US,41.081805,-81.517451,224.2344994465579,STOCKOUT_RISK,20,419,11.11,1.45,1.26,1268.0
11547-2024,ZCTA 11547,11547,US,40.829066,-73.644718,224.06787347361285,STOCKOUT_RISK,192,133,-26.72,101.52,-0.91,2360.0
32544-2024,ZCTA 32544,32544,US,30.426372,-86.719287,224.04379252253372,STOCKOUT_RISK,0,538,0.0,-1.1,-4.27,2077.0
21920-2024,ZCTA 21920,21920,US,39.656247,-75.841006,223.96928814873823,STOCKOUT_RISK,285,151,2.52,104.05,23.86,1346.0
23433-2024,ZCTA 23433,23433,US,36.916127,-76.484469,223.78405283451409,STOCKOUT_RISK,477,40,-4.98,185.71,3.12,3501.0
08641-2024,ZCTA 08641,8641,US,40.027985,-74.587819,223.74585301174443,STOCKOUT_RISK,32,1290,10.34,-1.6,0.13,2541.0
10456-2024,ZCTA 10456,10456,US,40.830669,-73.908161,223.67717744469107,STOCKOUT_RISK,2239,30406,4.43,-0.17,0.65,1174.0
99721-2024,ZCTA 99721,99721,US,68.149752,-151.697066,223.58324465709276,STOCKOUT_RISK,44,64,15.79,56.1,23.3,1129.0
01105-2024,ZCTA 01105,1105,US,42.095246,-72.577603,223.56606449233658,STOCKOUT_RISK,751,4222,35.8,-2.79,-0.7,958.0
07102-2024,ZCTA 07102,7102,US,40.735659,-74.173605,223.46867602002928,STOCKOUT_RISK,378,5892,8.93,-0.25,1.66,1265.0
20701-2024,ZCTA 20701,20701,US,39.132522,-76.788264,223.3066133962446,STOCKOUT_RISK,0,358,0.0,-7.49,-7.49,2139.0
15347-2024,ZCTA 15347,15347,US,40.217986,-80.224595,223.25790388853437,STOCKOUT_RISK,122,56,5.17,107.41,24.48,1412.0
10474-2024,ZCTA 10474,10474,US,40.81134,-73.885173,223.21575880637775,STOCKOUT_RISK,398,3501,20.61,-2.4,-0.24,1387.0
11206-2024,ZCTA 11206,11206,US,40.70187,-73.942552,222.8782013370382,STOCKOUT_RISK,3858,30955,5.12,3.09,3.07,1625.0
73944-2024,ZCTA 73944,73944,US,36.581573,-101.103438,222.73024237458586,STOCKOUT_RISK,112,66,7.69,127.59,25.0,519.0
30746-2024,ZCTA 30746,30746,US,34.592095,-85.032872,222.4706026188796,STOCKOUT_RISK,421,48,-11.55,182.35,-4.87,1130.0
33621-2024,ZCTA 33621,33621,US,27.849178,-82.510781,222.3511913154738,STOCKOUT_RISK,0,497,0.0,1.43,-0.7,2703.0
32603-2024,ZCTA 32603,32603,US,29.653082,-82.350386,222.2067624946828,STOCKOUT_RISK,261,2433,13.97,23.44,14.04,1235.0
99703-2024,ZCTA 99703,99703,US,64.834706,-147.622949,221.90101936521188,STOCKOUT_RISK,16,1832,0.0,-3.73,0.15,2239.0
82635-2024,ZCTA 82635,82635,US,43.421808,-106.21834,221.87601108852573,STOCKOUT_RISK,27,34,50.0,61.9,37.68,518.0
91502-2024,ZCTA 91502,91502,US,34.176817,-118.309323,221.8036567947357,STOCKOUT_RISK,545,4903,13.78,1.24,1.94,1916.0
57706-2024,ZCTA 57706,57706,US,44.158789,-103.101868,221.7536977632205,STOCKOUT_RISK,0,678,0.0,0.0,2.83,1738.0
98439-2024,ZCTA 98439,98439,US,47.130862,-122.502192,221.73537472962144,STOCKOUT_RISK,196,1943,15.29,1.78,4.54,1873.0
75573-2024,ZCTA 75573,75573,US,33.348093,-94.229102,221.65471589627143,STOCKOUT_RISK,66,64,153.85,-5.88,33.64,971.0
80438-2024,ZCTA 80438,80438,US,39.744312,-105.796262,221.63688514343167,STOCKOUT_RISK,264,278,0.38,78.21,17.45,1444.0
21201-2024,ZCTA 21201,21201,US,39.294961,-76.622341,221.61755137694016,STOCKOUT_RISK,1244,10101,5.78,6.02,6.25,1346.0
10453-2024,ZCTA 10453,10453,US,40.852508,-73.913291,221.56222316733326,STOCKOUT_RISK,1357,26922,-3.35,-0.5,-0.82,1420.0
64105-2024,ZCTA 64105,64105,US,39.106182,-94.590621,221.56062214804706,STOCKOUT_RISK,655,3977,10.64,5.07,5.05,1578.0
36113-2024,ZCTA 36113,36113,US,32.380166,-86.342025,221.47976996482637,STOCKOUT_RISK,0,249,0.0,-1.58,0.0,2013.0
58704-2024,ZCTA 58704,58704,US,48.414329,-101.31841,221.44740969366674,STOCKOUT_RISK,6,1338,20.0,1.06,-1.69,1431.0
06901-2024,ZCTA 06901,6901,US,41.053635,-73.538437,221.31699743383814,STOCKOUT_RISK,791,5280,10.63,4.35,1.85,2538.0
95253-2024,ZCTA 95253,95253,US,38.147169,-121.195284,221.17116889611293,STOCKOUT_RISK,46,111,27.78,11.0,15.44,1310.0
55454-2024,ZCTA 55454,55454,US,44.973346,-93.243708,221.14723133411925,STOCKOUT_RISK,323,3623,-10.53,10.36,8.27,943.0
35470-2024,ZCTA 35470,35470,US,32.56175,-88.066558,221.14364492377052,STOCKOUT_RISK,953,814,14.27,76.57,30.6,645.0
11237-2024,ZCTA 11237,11237,US,40.70416,-73.921139,220.80586997654044,STOCKOUT_RISK,2217,16011,10.79,1.84,2.1,2219.0
10009-2024,ZCTA 10009,10009,US,40.726392,-73.978604,220.70729368725242,STOCKOUT_RISK,3128,26954,16.41,-1.4,-0.38,2006.0
96742-2024,ZCTA 96742,96742,US,21.176668,-156.965748,220.67409459787763,STOCKOUT_RISK,0,40,0.0,81.82,12.63,1271.0
10035-2024,ZCTA 10035,10035,US,40.795251,-73.930418,220.634625918857,STOCKOUT_RISK,1716,13939,15.63,2.7,5.19,1326.0
93234-2024,ZCTA 93234,93234,US,36.196092,-120.084807,220.48479931467247,STOCKOUT_RISK,470,1442,5.38,21.07,14.31,1054.0
63824-2024,ZCTA 63824,63824,US,37.004943,-89.526454,220.37567487469988,STOCKOUT_RISK,31,47,19.23,42.42,27.54,1032.0
84101-2024,ZCTA 84101,84101,US,40.756311,-111.899962,220.2329820652209,STOCKOUT_RISK,1184,4543,5.9,21.73,15.91,1500.0
78705-2024,ZCTA 78705,78705,US,30.294713,-97.738978,220.06940319221172,STOCKOUT_RISK,1592,10544,23.41,7.55,8.79,1571.0
28307-2024,ZCTA 28307,28307,US,35.139602,-78.993577,220.03747985654996,STOCKOUT_RISK,38,4084,22.58,1.57,4.92,1617.0
23219-2024,ZCTA 23219,23219,US,37.540604,-77.434733,220.033301279209,STOCKOUT_RISK,258,2789,18.35,5.8,4.42,1589.0
94130-2024,ZCTA 94130,94130,US,37.819655,-122.36866,219.93425896731745,STOCKOUT_RISK,0,616,0.0,-0.16,8.98,2415.0
35233-2024,ZCTA 35233,35233,US,33.509151,-86.801398,219.92476128213355,STOCKOUT_RISK,186,2399,-1.06,10.0,7.79,1638.0
47708-2024,ZCTA 47708,47708,US,37.974249,-87.574336,219.87666775116938,STOCKOUT_RISK,51,465,-37.8,37.17,11.71,1194.0
83648-2024,ZCTA 83648,83648,US,43.049186,-115.86586,219.87491089641665,STOCKOUT_RISK,2,883,-33.33,10.65,12.11,1903.0
81057-2024,ZCTA 81057,81057,US,38.123016,-102.901912,219.838803552143,STOCKOUT_RISK,137,49,1.48,122.73,13.56,963.0
85613-2024,ZCTA 85613,85613,US,31.535877,-110.413721,219.81308484790873,STOCKOUT_RISK,0,1002,0.0,0.8,0.79,1628.0
10457-2024,ZCTA 10457,10457,US,40.845707,-73.897923,219.63827900138114,STOCKOUT_RISK,1444,26242,-13.38,4.77,2.46,1382.0
14543-2024,ZCTA 14543,14543,US,42.983831,-77.678535,219.4643243925628,STOCKOUT_RISK,1337,129,1.21,174.47,6.31,1294.0
10451-2024,ZCTA 10451,10451,US,40.822168,-73.922616,219.30306550239035,STOCKOUT_RISK,3043,19333,4.25,4.53,5.59,1330.0
90005-2024,ZCTA 90005,90005,US,34.059374,-118.308962,218.95311432644755,STOCKOUT_RISK,1624,16665,3.31,4.78,3.67,1715.0
40943-2024,ZCTA 40943,40943,US,36.956284,-83.847458,218.91681150420624,STOCKOUT_RISK,214,140,4.9,105.88,16.57,1102.0
66442-2024,ZCTA 66442,66442,US,39.09167,-96.790143,218.8539368063784,STOCKOUT_RISK,34,4042,-12.82,2.15,1.67,1323.0
68113-2024,ZCTA 68113,68113,US,41.117883,-95.90654,218.83796491076427,STOCKOUT_RISK,10,232,0.0,0.87,0.0,1616.0
78235-2024,ZCTA 78235,78235,US,29.344242,-98.438991,218.78576145157697,STOCKOUT_RISK,28,1106,0.0,-0.9,-1.17,1519.0
51540-2024,ZCTA 51540,51540,US,41.024322,-95.498233,218.7477367284894,STOCKOUT_RISK,110,31,20.88,138.46,18.29,1309.0
17323-2024,ZCTA 17323,17323,US,40.075225,-77.026693,218.69967223462393,STOCKOUT_RISK,11,39,-21.43,25.81,15.56,914.0
26818-2024,ZCTA 26818,26818,US,39.087625,-79.016499,218.6792811535382,STOCKOUT_RISK,337,212,45.26,46.21,41.13,703.0
74103-2024,ZCTA 74103,74103,US,36.156146,-95.995692,218.66115067958086,STOCKOUT_RISK,5,600,0.0,4.17,7.61,1334.0
50571-2024,ZCTA 50571,50571,US,42.634857,-94.580585,218.44050833083642,STOCKOUT_RISK,137,43,-7.43,138.89,13.92,1037.0
75001-2024,ZCTA 75001,75001,US,32.960047,-96.83724,218.0482585718238,STOCKOUT_RISK,1723,8856,5.84,7.46,5.24,1784.0
82322-2024,ZCTA 82322,82322,US,42.24648,-107.548191,217.91178060682802,STOCKOUT_RISK,59,21,-1.67,133.33,14.12,719.0
95134-2024,ZCTA 95134,95134,US,37.430021,-121.945263,217.80613641704142,STOCKOUT_RISK,1944,12106,5.37,1.59,0.44,3304.0
68508-2024,ZCTA 68508,68508,US,40.818065,-96.705504,217.7632449711259,STOCKOUT_RISK,566,6080,8.02,3.68,5.26,785.0
10034-2024,ZCTA 10034,10034,US,40.867076,-73.924312,217.73782934465967,STOCKOUT_RISK,1781,13527,15.13,-2.79,-0.29,1629.0
79906-2024,ZCTA 79906,79906,US,31.809024,-106.419547,217.70616794941432,STOCKOUT_RISK,0,1458,0.0,-1.82,-0.47,1488.0
10468-2024,ZCTA 10468,10468,US,40.86894,-73.899995,217.6297980510563,STOCKOUT_RISK,2424,26029,-0.74,-0.52,0.21,1604.0
90057-2024,ZCTA 90057,90057,US,34.061735,-118.276757,217.44455894364208,STOCKOUT_RISK,640,16347,-8.96,2.26,1.82,1424.0
36262-2024,ZCTA 36262,36262,US,33.793448,-85.468276,217.3357903148488,STOCKOUT_RISK,505,115,-5.78,161.36,6.9,779.0
75201-2024,ZCTA 75201,75201,US,32.788309,-96.799572,217.18833281642202,STOCKOUT_RISK,1328,11197,10.57,3.31,5.65,2008.0
90012-2024,ZCTA 90012,90012,US,34.065975,-118.238642,216.94516742085568,STOCKOUT_RISK,1176,14448,-5.84,3.3,2.04,2116.0
13202-2024,ZCTA 13202,13202,US,43.043513,-76.150663,216.91799899629117,STOCKOUT_RISK,307,3089,4.07,4.57,5.9,931.0
52801-2024,ZCTA 52801,52801,US,41.521038,-90.574849,216.7300278573207,STOCKOUT_RISK,0,1054,0.0,3.33,8.18,973.0
11239-2024,ZCTA 11239,11239,US,40.64689,-73.864014,216.71304684248182,STOCKOUT_RISK,757,7487,21.12,-2.7,6.24,1021.0
42451-2024,ZCTA 42451,42451,US,37.884533,-87.390707,216.6607156353121,STOCKOUT_RISK,136,84,43.16,42.37,42.86,1315.0
79908-2024,ZCTA 79908,79908,US,31.833114,-106.364975,216.63819325170468,STOCKOUT_RISK,17,1086,-10.53,-1.45,-0.17,1827.0
24862-2024,ZCTA 24862,24862,US,37.478806,-81.963644,216.56052166320728,STOCKOUT_RISK,247,142,2.07,100.0,19.48,671.0
79901-2024,ZCTA 79901,79901,US,31.759397,-106.480128,216.53101559817466,STOCKOUT_RISK,327,3697,13.15,7.04,3.92,555.0
32542-2024,ZCTA 32542,32542,US,30.507738,-86.541443,216.52885995337584,STOCKOUT_RISK,0,900,0.0,-7.02,-10.17,2260.0
90020-2024,ZCTA 90020,90020,US,34.066382,-118.309831,216.37934627123502,STOCKOUT_RISK,1607,16335,1.64,2.21,1.88,1773.0
14814-2024,ZCTA 14814,14814,US,42.155636,-76.9593,216.26224401025144,STOCKOUT_RISK,630,271,4.65,100.74,22.25,1152.0
98104-2024,ZCTA 98104,98104,US,47.600458,-122.332226,216.23293303831483,STOCKOUT_RISK,787,8791,8.85,5.76,5.26,1556.0
10029-2024,ZCTA 10029,10029,US,40.792249,-73.947333,216.15665962713652,STOCKOUT_RISK,2418,31242,4.95,1.45,0.27,1247.0
59489-2024,ZCTA 59489,59489,US,47.624666,-109.230405,215.94071792975882,STOCKOUT_RISK,162,41,5.88,141.18,12.31,543.0
10032-2024,ZCTA 10032,10032,US,40.839041,-73.942812,215.56589253134143,STOCKOUT_RISK,1836,19748,3.15,0.86,0.49,1603.0
38781-2024,ZCTA 38781,38781,US,33.908716,-90.756821,215.34187294621654,STOCKOUT_RISK,38,69,15.15,25.45,19.35,375.0
77081-2024,ZCTA 77081,77081,US,29.712829,-95.478516,215.32114093836358,STOCKOUT_RISK,1282,18055,2.07,-0.59,-1.0,1014.0
11222-2024,ZCTA 11222,11222,US,40.72779,-73.947605,215.1828357531782,STOCKOUT_RISK,3864,17452,7.75,4.56,4.49,2659.0
85004-2024,ZCTA 85004,85004,US,33.451609,-112.06988,215.17225275521622,STOCKOUT_RISK,1357,5087,6.02,22.49,9.56,1834.0
10455-2024,ZCTA 10455,10455,US,40.814798,-73.908601,215.0302368769181,STOCKOUT_RISK,1512,15075,-10.64,2.73,2.04,1136.0
45225-2024,ZCTA 45225,45225,US,39.143842,-84.555469,215.02516118400848,STOCKOUT_RISK,567,3849,8.41,6.68,5.73,768.0
75207-2024,ZCTA 75207,75207,US,32.7877,-96.820656,215.01275156858816,STOCKOUT_RISK,19,2334,-17.39,0.65,2.76,1852.0
75141-2024,ZCTA 75141,75141,US,32.639977,-96.693284,214.9889389514578,STOCKOUT_RISK,941,951,36.18,34.51,34.1,1396.0
29659-2024,ZCTA 29659,29659,US,34.211685,-82.64531,214.97739595831996,STOCKOUT_RISK,46,44,35.29,41.94,23.68,510.0
31098-2024,ZCTA 31098,31098,US,32.614825,-83.578435,214.88075985237145,STOCKOUT_RISK,9,925,-25.0,12.53,10.91,1406.0
07844-2024,ZCTA 07844,7844,US,40.908616,-74.969576,214.8382919876858,STOCKOUT_RISK,9,40,0.0,11.11,-15.52,1289.0
93701-2024,ZCTA 93701,93701,US,36.749601,-119.78781,214.8318477690643,STOCKOUT_RISK,502,2991,30.73,-4.78,0.21,972.0
44304-2024,ZCTA 44304,44304,US,41.085888,-81.509129,214.77113004356087,STOCKOUT_RISK,104,1275,18.18,7.14,2.11,917.0
19492-2024,ZCTA 19492,19492,US,40.282294,-75.493445,214.74897159926994,STOCKOUT_RISK,108,409,-4.42,9.07,5.94,2520.0
90058-2024,ZCTA 90058,90058,US,34.002844,-118.2164,214.73491848370298,STOCKOUT_RISK,122,1082,-29.48,16.09,4.66,1088.0
57763-2024,ZCTA 57763,57763,US,43.123511,-103.251157,214.60660831172862,STOCKOUT_RISK,141,41,2.17,127.78,16.09,953.0
07310-2024,ZCTA 07310,7310,US,40.727895,-74.033212,214.60552929009734,STOCKOUT_RISK,739,7083,-6.22,7.73,5.37,3501.0
01610-2024,ZCTA 01610,1610,US,42.247049,-71.808366,214.5776023917651,STOCKOUT_RISK,1868,7876,23.95,1.6,4.05,1523.0
73435-2024,ZCTA 73435,73435,US,34.357864,-97.495,214.50528795681157,STOCKOUT_RISK,17,12,54.55,71.43,20.0,860.0
30464-2024,ZCTA 30464,30464,US,32.437229,-82.224961,214.48693370020047,STOCKOUT_RISK,9,33,0.0,37.5,26.67,806.0
90017-2024,ZCTA 90017,90017,US,34.053098,-118.264505,214.38035047052628,STOCKOUT_RISK,830,13776,-1.43,3.53,4.85,1818.0
72845-2024,ZCTA 72845,72845,US,35.36165,-93.377876,214.34343674505897,STOCKOUT_RISK,422,58,11.64,152.17,14.29,933.0
84056-2024,ZCTA 84056,84056,US,41.129126,-111.99193,214.12961391024993,STOCKOUT_RISK,19,1013,-17.39,1.81,2.5,1780.0
46204-2024,ZCTA 46204,46204,US,39.770593,-86.157054,214.12739987812213,STOCKOUT_RISK,919,5580,-8.83,14.74,12.55,1638.0
37680-2024,ZCTA 37680,37680,US,36.574631,-81.725538,214.11918761092633,STOCKOUT_RISK,250,128,25.0,91.04,51.19,713.0
65473-2024,ZCTA 65473,65473,US,37.709893,-92.147911,214.073164939218,STOCKOUT_RISK,6,1854,20.0,2.21,3.54,1250.0
47901-2024,ZCTA 47901,47901,US,40.417778,-86.889633,213.91293627609983,STOCKOUT_RISK,226,2548,-13.08,5.81,2.92,1036.0
90036-2024,ZCTA 90036,90036,US,34.070291,-118.349191,213.8245956564273,STOCKOUT_RISK,2822,17743,5.5,2.5,1.57,2788.0
94612-2024,ZCTA 94612,94612,US,37.807709,-122.266857,213.81371881870794,STOCKOUT_RISK,957,10140,-7.27,11.04,8.56,1960.0
53203-2024,ZCTA 53203,53203,US,43.03807,-87.914533,213.78407959368408,STOCKOUT_RISK,185,1400,-5.13,16.09,8.25,1788.0
10986-2024,ZCTA 10986,10986,US,41.285209,-73.998672,213.71403228206665,STOCKOUT_RISK,508,177,0.0,110.71,14.81,2053.0
15359-2024,ZCTA 15359,15359,US,39.876616,-80.275632,213.7127348545966,STOCKOUT_RISK,73,34,62.22,54.55,59.7,1071.0
11211-2024,ZCTA 11211,11211,US,40.714084,-73.945168,213.64227216936985,STOCKOUT_RISK,4847,23292,7.23,1.37,1.3,2471.0
90021-2024,ZCTA 90021,90021,US,34.029036,-118.23787,213.6142024670854,STOCKOUT_RISK,122,1376,14.02,-4.04,0.0,1089.0
44503-2024,ZCTA 44503,44503,US,41.099326,-80.649074,213.58176721620544,STOCKOUT_RISK,0,537,0.0,0.0,1.78,402.0
50309-2024,ZCTA 50309,50309,US,41.584192,-93.621998,213.41166913492054,STOCKOUT_RISK,759,6395,-1.3,10.39,6.7,1223.0
75550-2024,ZCTA 75550,75550,US,33.498221,-94.890845,213.36764423777348,STOCKOUT_RISK,158,68,0.64,119.35,16.61,517.0
97438-2024,ZCTA 97438,97438,US,43.944242,-122.682456,213.3501467962588,STOCKOUT_RISK,378,85,-5.74,142.86,13.57,2257.0
28725-2024,ZCTA 28725,28725,US,35.382223,-83.268112,213.3391839704038,STOCKOUT_RISK,17,36,70.0,12.5,17.54,1107.0
99506-2024,ZCTA 99506,99506,US,61.271958,-149.807145,213.31622294601897,STOCKOUT_RISK,4,2326,-33.33,3.61,2.74,2048.0
68178-2024,ZCTA 68178,68178,US,41.265361,-95.945394,213.19636613369602,STOCKOUT_RISK,0,127,0.0,13.39,-4.73,920.0
95814-2024,ZCTA 95814,95814,US,38.580568,-121.49559,213.1806140171771,STOCKOUT_RISK,804,6350,11.05,1.39,3.69,1399.0
55114-2024,ZCTA 55114,55114,US,44.96669,-93.195072,213.09834583163428,STOCKOUT_RISK,475,2297,-9.35,20.45,11.12,1524.0
53703-2024,ZCTA 53703,53703,US,43.079607,-89.378423,212.91746615596205,STOCKOUT_RISK,2975,17398,3.44,0.76,0.69,1488.0
76201-2024,ZCTA 76201,76201,US,33.220974,-97.146038,212.82756502659427,STOCKOUT_RISK,2388,10183,14.86,6.56,5.56,1164.0
10037-2024,ZCTA 10037,10037,US,40.813027,-73.937714,212.8007091994247,STOCKOUT_RISK,968,9014,6.14,-3.0,-2.62,1445.0
10031-2024,ZCTA 10031,10031,US,40.824804,-73.950206,212.7692023982376,STOCKOUT_RISK,3183,19316,5.82,1.75,0.81,1769.0
77054-2024,ZCTA 77054,77054,US,29.68025,-95.404913,212.66441039002547,STOCKOUT_RISK,2001,14925,8.63,2.28,0.6,1440.0
99505-2024,ZCTA 99505,99505,US,61.284607,-149.653438,212.5817796877813,STOCKOUT_RISK,0,735,0.0,-9.93,-11.64,2463.0
40202-2024,ZCTA 40202,40202,US,38.252811,-85.751946,212.46663164301444,STOCKOUT_RISK,396,2967,46.67,-1.49,3.18,958.0
07505-2024,ZCTA 07505,7505,US,40.917008,-74.171936,212.46073050480783,STOCKOUT_RISK,19,1630,-26.92,4.02,1.36,1159.0
75164-2024,ZCTA 75164,75164,US,33.075574,-96.303404,212.25220220591387,STOCKOUT_RISK,226,27,15.9,145.45,24.55,1792.0
56550-2024,ZCTA 56550,56550,US,47.273933,-96.74306,212.2513824156859,STOCKOUT_RISK,141,53,33.02,89.29,36.2,913.0
55414-2024,ZCTA 55414,55414,US,44.978381,-93.222449,212.23669307594025,STOCKOUT_RISK,2207,12369,8.67,5.29,5.59,1425.0
10467-2024,ZCTA 10467,10467,US,40.875262,-73.872027,211.85066212050958,STOCKOUT_RISK,5462,32910,5.14,-0.32,0.52,1522.0
10036-2024,ZCTA 10036,10036,US,40.759792,-73.990685,211.83136644128456,STOCKOUT_RISK,1988,17003,18.83,-1.22,1.21,2358.0
82839-2024,ZCTA 82839,82839,US,44.960639,-107.171384,211.80172058087936,STOCKOUT_RISK,529,187,12.31,98.94,25.09,1052.0
